property_id,county,city,zip_code,property_type,bedrooms,bathrooms,sqft,lot_size,year_built,sale_date,rate_week_ending,mortgage_rate_30yr_fixed_pct,sale_price,price_per_sqft,hoa_fee,latitude,longitude,parking_spaces,pool,fireplace,stories,sale_year,sale_month,sale_quarter,property_age,is_new_construction,bath_bed_ratio,sqft_per_bedroom,amenity_score,has_hoa,is_single_family,avg_zip_code_sale_price,avg_city_sale_price,n_parks,kid_friendly_score,Attractions,Restaurants,Things_to_do_score,resturant_score,walk_score,transit_score,bike_score,coolness_index
AL0031840,Alameda,Oakland,94601,Single Family,2,2.0,1504,3482,1949,2023-11-04,2023-11-02,7.76,1381815,918,147,37.704891,-122.24073,2,0,1,1,2023,11,4,75,0,0.6666666666666666,501.3333333333333,3,1,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031841,Alameda,Oakland,94601,Single Family,2,3.0,1332,3716,2004,2024-06-22,2024-06-20,6.87,1257184,943,0,37.722074,-122.390025,2,0,0,2,2024,6,2,20,0,1.0,444.0,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031842,Alameda,Oakland,94601,Single Family,3,4.0,2418,6154,2013,2025-02-28,2025-02-27,6.76,1982298,819,0,37.661392,-122.409904,2,0,0,3,2025,2,1,11,0,1.0,604.5,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031843,Alameda,Oakland,94601,Single Family,4,3.0,2948,9184,1986,2023-07-09,2023-07-06,6.81,2201123,746,0,37.73109,-122.315039,3,0,0,1,2023,7,3,38,0,0.6,589.6,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031844,Alameda,Oakland,94601,Townhouse,2,1.5,1144,1959,2002,2024-09-15,2024-09-12,6.2,643441,562,616,37.889953,-122.275724,2,0,1,1,2024,9,3,22,0,0.5,381.3333333333333,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031845,Alameda,Oakland,94601,Condo,3,2.0,725,0,1978,2024-06-24,2024-06-20,6.87,328168,452,626,37.669985,-122.140636,2,0,1,1,2024,6,2,46,0,0.5,181.25,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031846,Alameda,Oakland,94601,Single Family,5,2.5,2185,8778,1997,2022-05-24,2022-05-19,5.25,1488817,681,247,37.824492,-122.346653,1,0,0,1,2022,5,2,27,0,0.4166666666666667,364.1666666666667,1,1,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031847,Alameda,Oakland,94601,Single Family,3,3.0,2933,5229,2004,2026-03-03,2026-02-26,5.98,2826093,963,0,37.657306,-122.303061,3,1,1,2,2026,3,1,20,0,0.75,733.25,5,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031848,Alameda,Oakland,94601,Condo,1,1.5,1470,0,1960,2022-07-01,2022-06-30,5.7,793348,539,582,37.683794,-122.343281,1,0,0,1,2022,7,3,64,0,0.75,735.0,1,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031849,Alameda,Oakland,94601,Single Family,5,1.5,2989,3736,1972,2024-09-25,2024-09-19,6.09,2105896,704,0,37.76789,-122.270109,2,0,0,1,2024,9,3,52,0,0.25,498.1666666666667,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031850,Alameda,Oakland,94601,Single Family,4,3.0,1201,6997,1980,2022-01-15,2022-01-13,3.45,732202,609,0,37.672594,-122.305683,2,0,1,2,2022,1,1,44,0,0.6,240.2,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031851,Alameda,Oakland,94601,Single Family,5,2.5,2242,7435,1971,2023-04-28,2023-04-27,6.43,2000185,892,0,37.722592,-122.252978,3,0,0,1,2023,4,2,53,0,0.4166666666666667,373.6666666666667,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031852,Alameda,Oakland,94601,Single Family,4,2.5,1413,8991,1945,2024-02-23,2024-02-22,6.9,1049513,742,0,37.944034,-122.329252,2,0,1,1,2024,2,1,79,0,0.5,282.6,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031853,Alameda,Oakland,94601,Condo,2,2.0,1018,0,1972,2024-03-20,2024-03-14,6.74,503793,494,474,37.860277,-122.380424,0,0,0,1,2024,3,1,52,0,0.6666666666666666,339.3333333333333,0,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031854,Alameda,Oakland,94601,Single Family,3,3.0,2896,5428,2014,2021-07-13,2021-07-08,2.9,1771066,611,0,37.668623,-122.36716,3,0,0,1,2021,7,3,10,0,0.75,724.0,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031855,Alameda,Oakland,94601,Townhouse,2,2.0,1802,2352,2006,2022-08-24,2022-08-18,5.13,1081143,599,431,37.705892,-122.222096,2,0,1,1,2022,8,3,18,0,0.6666666666666666,600.6666666666666,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031856,Alameda,Oakland,94601,Single Family,4,3.0,2577,9164,1973,2024-03-26,2024-03-21,6.87,2125644,824,0,37.951277,-122.181882,2,0,1,2,2024,3,1,51,0,0.6,515.4,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031857,Alameda,Oakland,94601,Townhouse,3,1.5,1226,1783,2004,2022-12-26,2022-12-22,6.27,715729,583,435,37.745023,-122.393293,1,0,0,1,2022,12,4,20,0,0.375,306.5,1,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031858,Alameda,Oakland,94601,Single Family,4,3.0,2320,8581,1979,2025-06-16,2025-06-12,6.84,2262405,975,0,37.690285,-122.195602,2,0,0,2,2025,6,2,45,0,0.6,464.0,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031859,Alameda,Oakland,94601,Condo,4,1.5,1328,0,2010,2022-03-04,2022-03-03,3.76,720599,542,313,37.888098,-122.398076,2,0,0,1,2022,3,1,14,0,0.3,265.6,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031860,Alameda,Oakland,94601,Townhouse,3,2.5,904,816,1958,2022-12-05,2022-12-01,6.49,409366,452,235,37.860019,-122.23433,1,0,0,1,2022,12,4,66,0,0.625,226.0,1,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031861,Alameda,Oakland,94601,Condo,1,2.0,1403,0,1962,2023-06-29,2023-06-29,6.71,750465,534,256,37.807608,-122.408894,1,0,0,1,2023,6,2,62,0,1.0,701.5,1,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031862,Alameda,Oakland,94601,Single Family,4,2.0,2647,3462,1987,2023-07-20,2023-07-20,6.78,2406353,909,0,37.932889,-122.390558,3,0,0,2,2023,7,3,37,0,0.4,529.4,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031863,Alameda,Oakland,94601,Single Family,3,2.5,1613,4317,1965,2025-07-20,2025-07-17,6.75,1771655,1098,0,37.859297,-122.198921,2,0,0,3,2025,7,3,59,0,0.625,403.25,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031864,Alameda,Oakland,94601,Townhouse,3,1.5,1220,1697,1985,2025-06-24,2025-06-18,6.81,826526,677,643,37.750041,-122.163433,1,0,0,1,2025,6,2,39,0,0.375,305.0,1,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031865,Alameda,Oakland,94601,Single Family,4,1.5,3493,4859,1997,2024-10-22,2024-10-17,6.44,2461275,704,0,37.748985,-122.216605,2,0,0,3,2024,10,4,27,0,0.3,698.6,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031866,Alameda,Oakland,94601,Single Family,2,2.0,1503,6847,1961,2022-07-25,2022-07-21,5.54,1236489,822,0,37.87406,-122.363877,2,0,0,2,2022,7,3,63,0,0.6666666666666666,501.0,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031867,Alameda,Oakland,94601,Single Family,2,2.5,2273,8888,1942,2025-04-08,2025-04-03,6.64,2269816,998,0,37.711518,-122.339559,2,0,0,2,2025,4,2,82,0,0.8333333333333334,757.6666666666666,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031868,Alameda,Oakland,94601,Condo,2,1.0,1189,0,1965,2025-03-16,2025-03-13,6.65,822513,691,643,37.836757,-122.270847,1,0,1,1,2025,3,1,59,0,0.3333333333333333,396.3333333333333,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031869,Alameda,Oakland,94601,Condo,2,2.5,1689,0,1955,2025-02-03,2025-01-30,6.95,1011914,599,437,37.90597,-122.145042,2,0,0,1,2025,2,1,69,0,0.8333333333333334,563.0,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031870,Alameda,Oakland,94601,Townhouse,2,2.0,1909,2462,2012,2021-03-25,2021-03-25,3.17,805824,422,612,37.755144,-122.270356,2,0,0,1,2021,3,1,12,0,0.6666666666666666,636.3333333333334,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031871,Alameda,Oakland,94601,Single Family,3,2.5,3022,3367,1957,2023-07-01,2023-06-29,6.71,2331051,771,0,37.756071,-122.386992,2,0,1,2,2023,7,3,67,0,0.625,755.5,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031872,Alameda,Oakland,94601,Single Family,6,2.5,2202,5546,1987,2023-05-06,2023-05-04,6.39,1527265,693,76,37.811528,-122.264591,3,0,0,2,2023,5,2,37,0,0.3571428571428571,314.57142857142856,3,1,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031873,Alameda,Oakland,94601,Single Family,5,2.0,2823,9338,1987,2025-05-16,2025-05-15,6.81,2551285,903,0,37.86495,-122.314938,3,0,1,2,2025,5,2,37,0,0.3333333333333333,470.5,4,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031874,Alameda,Oakland,94601,Condo,1,1.0,806,0,1993,2022-09-16,2022-09-15,6.02,440014,545,386,37.670047,-122.184166,2,0,1,1,2022,9,3,31,0,0.5,403.0,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031875,Alameda,Oakland,94601,Condo,1,1.5,1647,0,1941,2022-01-02,2021-12-30,3.11,607305,368,691,37.718518,-122.351948,2,0,0,1,2022,1,1,83,0,0.75,823.5,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031876,Alameda,Oakland,94601,Single Family,4,3.0,3057,9097,1978,2022-08-14,2022-08-11,5.22,2533963,828,0,37.896044,-122.343638,2,1,0,2,2022,8,3,46,0,0.6,611.4,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031877,Alameda,Oakland,94601,Single Family,5,4.0,2453,9877,1957,2023-08-17,2023-08-17,7.09,2118484,863,0,37.905164,-122.176078,2,0,1,2,2023,8,3,67,0,0.6666666666666666,408.8333333333333,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031878,Alameda,Oakland,94601,Condo,2,2.0,1383,0,1962,2023-05-03,2023-04-27,6.43,796609,576,604,37.809816,-122.189283,2,0,0,1,2023,5,2,62,0,0.6666666666666666,461.0,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031879,Alameda,Oakland,94601,Single Family,5,2.0,3298,4865,1991,2025-06-24,2025-06-18,6.81,2468529,748,0,37.727328,-122.176496,2,1,1,3,2025,6,2,33,0,0.3333333333333333,549.6666666666666,4,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031880,Alameda,Oakland,94601,Single Family,2,2.0,2349,5385,1956,2023-12-15,2023-12-14,6.95,1750307,745,0,37.765973,-122.376307,2,0,0,3,2023,12,4,68,0,0.6666666666666666,783.0,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031881,Alameda,Oakland,94601,Condo,2,2.5,2039,0,2005,2021-05-14,2021-05-13,2.94,757315,371,335,37.738566,-122.211483,2,0,0,1,2021,5,2,19,0,0.8333333333333334,679.6666666666666,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031882,Alameda,Oakland,94601,Townhouse,3,2.0,1372,1942,1957,2026-01-11,2026-01-08,6.16,954005,695,327,37.758424,-122.388804,2,0,1,1,2026,1,1,67,0,0.5,343.0,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031883,Alameda,Oakland,94601,Single Family,5,2.0,1577,3402,1961,2022-06-01,2022-05-26,5.1,1248129,791,0,37.868562,-122.407305,2,1,0,3,2022,6,2,63,0,0.3333333333333333,262.8333333333333,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031884,Alameda,Oakland,94601,Single Family,5,2.0,2228,5206,1988,2025-07-14,2025-07-10,6.72,1876874,842,55,37.728034,-122.123587,3,1,1,2,2025,7,3,36,0,0.3333333333333333,371.3333333333333,5,1,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031885,Alameda,Oakland,94601,Townhouse,2,1.5,1087,1589,1972,2024-09-21,2024-09-19,6.09,649236,597,361,37.90511,-122.372777,2,0,0,1,2024,9,3,52,0,0.5,362.3333333333333,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031886,Alameda,Oakland,94601,Condo,2,1.5,1272,0,1995,2025-06-25,2025-06-18,6.81,682652,536,601,37.823182,-122.395241,2,0,0,1,2025,6,2,29,0,0.5,424.0,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031887,Alameda,Oakland,94601,Condo,2,1.0,2023,0,2001,2023-11-30,2023-11-30,7.22,1040360,514,533,37.725591,-122.126456,3,0,1,1,2023,11,4,23,0,0.3333333333333333,674.3333333333334,4,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031888,Alameda,Oakland,94601,Single Family,4,2.0,2784,4866,1957,2021-04-03,2021-04-01,3.18,1860445,668,0,37.802553,-122.380538,3,1,0,3,2021,4,2,67,0,0.4,556.8,4,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031889,Alameda,Oakland,94601,Townhouse,3,1.5,1043,2202,1994,2023-05-17,2023-05-11,6.35,599609,574,636,37.739451,-122.173017,2,0,1,1,2023,5,2,30,0,0.375,260.75,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031890,Alameda,Oakland,94601,Single Family,4,2.5,2879,6927,2011,2023-01-12,2023-01-12,6.33,2382245,827,0,37.950559,-122.275288,3,0,2,2,2023,1,1,13,0,0.5,575.8,5,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031891,Alameda,Oakland,94601,Single Family,3,2.0,1818,6020,1963,2025-03-06,2025-03-06,6.63,1283425,705,0,37.881962,-122.290209,2,1,1,2,2025,3,1,61,0,0.5,454.5,4,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031892,Alameda,Oakland,94601,Single Family,3,2.5,3356,7569,1961,2025-10-23,2025-10-23,6.19,3136877,934,0,37.841015,-122.224064,1,0,0,2,2025,10,4,63,0,0.625,839.0,1,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031893,Alameda,Oakland,94601,Condo,3,2.0,1729,0,1962,2024-10-01,2024-09-26,6.08,1168665,675,339,37.738575,-122.123659,2,0,0,1,2024,10,4,62,0,0.5,432.25,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031894,Alameda,Oakland,94601,Single Family,3,2.0,2256,8983,1973,2025-10-20,2025-10-16,6.27,2510594,1112,0,37.95267,-122.159716,3,1,1,1,2025,10,4,51,0,0.5,564.0,5,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031895,Alameda,Oakland,94601,Single Family,4,2.5,2563,4389,1961,2023-10-05,2023-10-05,7.49,2034495,793,0,37.733,-122.144522,2,0,0,2,2023,10,4,63,0,0.5,512.6,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031896,Alameda,Oakland,94601,Single Family,3,2.0,2522,4194,1990,2023-01-12,2023-01-12,6.33,1504227,596,236,37.79472,-122.253328,2,0,0,1,2023,1,1,34,0,0.5,630.5,2,1,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031897,Alameda,Oakland,94601,Single Family,4,3.5,3191,4532,1973,2022-12-24,2022-12-22,6.27,2484964,778,0,37.86604,-122.147652,3,0,0,3,2022,12,4,51,0,0.7,638.2,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031898,Alameda,Oakland,94601,Townhouse,2,2.5,1863,800,1955,2023-02-20,2023-02-16,6.32,1028743,552,201,37.895969,-122.293041,2,0,1,1,2023,2,1,69,0,0.8333333333333334,621.0,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031899,Alameda,Oakland,94601,Single Family,3,2.5,1963,5661,1940,2022-10-01,2022-09-29,6.7,1174790,598,117,37.795591,-122.18691,2,0,1,2,2022,10,4,84,0,0.625,490.75,3,1,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031900,Alameda,Oakland,94601,Condo,2,1.5,2153,0,1985,2025-08-28,2025-08-28,6.56,1407660,653,357,37.908713,-122.342987,2,0,0,1,2025,8,3,39,0,0.5,717.6666666666666,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031901,Alameda,Oakland,94601,Condo,2,2.0,2014,0,2005,2025-06-26,2025-06-26,6.77,967763,480,292,37.918087,-122.172552,2,0,0,1,2025,6,2,19,0,0.6666666666666666,671.3333333333334,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031902,Alameda,Oakland,94601,Single Family,4,2.5,1801,9215,2015,2022-06-14,2022-06-09,5.23,1459745,810,0,37.776523,-122.377172,2,0,1,2,2022,6,2,9,0,0.5,360.2,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031903,Alameda,Oakland,94601,Condo,2,1.5,1922,0,1958,2024-09-02,2024-08-29,6.35,928419,483,488,37.725439,-122.417143,3,0,0,1,2024,9,3,66,0,0.5,640.6666666666666,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031904,Alameda,Oakland,94601,Single Family,3,2.5,2894,3542,1970,2025-06-02,2025-05-29,6.89,2532680,875,0,37.791125,-122.327057,3,1,0,1,2025,6,2,54,0,0.625,723.5,4,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031905,Alameda,Oakland,94601,Condo,2,1.0,1998,0,1964,2025-02-28,2025-02-27,6.76,1055759,528,324,37.822937,-122.181041,1,0,0,1,2025,2,1,60,0,0.3333333333333333,666.0,1,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031906,Alameda,Oakland,94601,Single Family,5,2.5,2847,6623,2004,2022-07-30,2022-07-28,5.3,2097514,736,0,37.728516,-122.372291,2,1,1,2,2022,7,3,20,0,0.4166666666666667,474.5,4,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031907,Alameda,Oakland,94601,Condo,2,1.5,1877,0,1955,2021-10-01,2021-09-30,3.01,929740,495,299,37.658145,-122.20117,3,0,0,1,2021,10,4,69,0,0.5,625.6666666666666,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031908,Alameda,Oakland,94601,Single Family,2,2.5,1383,5319,1955,2024-02-08,2024-02-08,6.64,913320,660,0,37.94113,-122.263797,2,0,0,1,2024,2,1,69,0,0.8333333333333334,461.0,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031909,Alameda,Oakland,94601,Single Family,4,3.0,1489,4827,2012,2022-09-01,2022-09-01,5.66,972126,652,0,37.738315,-122.178235,2,0,0,2,2022,9,3,12,0,0.6,297.8,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031910,Alameda,Oakland,94601,Condo,3,1.5,1804,0,1977,2022-07-05,2022-06-30,5.7,990310,548,394,37.671544,-122.215202,2,0,0,1,2022,7,3,47,0,0.375,451.0,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031911,Alameda,Oakland,94601,Condo,3,2.0,1169,0,1980,2024-02-01,2024-02-01,6.63,682356,583,419,37.717847,-122.170642,2,0,1,1,2024,2,1,44,0,0.5,292.25,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031912,Alameda,Oakland,94601,Single Family,4,3.0,1696,7124,1995,2022-10-27,2022-10-27,7.08,1018451,600,0,37.910842,-122.214273,2,0,0,2,2022,10,4,29,0,0.6,339.2,2,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031913,Alameda,Oakland,94601,Condo,1,2.0,885,0,1955,2023-07-26,2023-07-20,6.78,536631,606,352,37.772279,-122.419948,3,0,0,1,2023,7,3,69,0,1.0,442.5,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031914,Alameda,Oakland,94601,Condo,3,2.0,1391,0,1987,2025-02-22,2025-02-20,6.85,628668,451,564,37.834814,-122.214337,1,0,0,1,2025,2,1,37,0,0.5,347.75,1,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031915,Alameda,Oakland,94601,Condo,2,1.5,1572,0,1989,2025-08-05,2025-07-31,6.72,1099898,699,591,37.92151,-122.205934,2,0,0,1,2025,8,3,35,0,0.5,524.0,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031916,Alameda,Oakland,94601,Condo,2,2.5,1631,0,2000,2024-10-28,2024-10-24,6.54,923399,566,384,37.700072,-122.148843,3,0,1,1,2024,10,4,24,0,0.8333333333333334,543.6666666666666,4,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031917,Alameda,Oakland,94601,Single Family,5,2.5,2537,8658,1991,2021-12-19,2021-12-16,3.12,1885791,743,0,37.765547,-122.410708,3,0,0,1,2021,12,4,33,0,0.4166666666666667,422.8333333333333,3,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031918,Alameda,Oakland,94601,Townhouse,3,2.5,1962,1955,2002,2024-12-26,2024-12-26,6.85,1310255,667,583,37.715523,-122.184974,2,0,1,1,2024,12,4,22,0,0.625,490.5,3,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031919,Alameda,Oakland,94601,Townhouse,3,1.5,1067,2212,1960,2021-05-10,2021-05-06,2.96,469602,440,378,37.926124,-122.32328,2,0,0,1,2021,5,2,64,0,0.375,266.75,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031920,Alameda,Oakland,94601,Single Family,5,2.5,1493,9321,2002,2025-02-02,2025-01-30,6.95,1032079,691,0,37.922283,-122.247431,1,0,0,2,2025,2,1,22,0,0.4166666666666667,248.8333333333333,1,0,1,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0031921,Alameda,Oakland,94601,Townhouse,2,2.5,1498,2119,1959,2024-03-01,2024-02-29,6.94,1059722,707,569,37.851199,-122.270624,2,0,0,1,2024,3,1,65,0,0.8333333333333334,499.3333333333333,2,1,0,1361957.100286533,1425983.5787965616,135,7.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
